13142052,09-02-10,DEP,Noise,"Noise, Barking Dog (NR5)",10031,619 WEST 140 STREET,NEW YORK,MANHATTAN,40.82354153,-73.95340485
13158198,09-02-12,DEP,Noise,"Noise, Barking Dog (NR5)",10025,838 WEST END AVENUE,NEW YORK,MANHATTAN,40.79834799,-73.97093962
13158361,09-02-12,DEP,Noise,"Noise, Barking Dog (NR5)",10003,216 EAST 17 STREET,NEW YORK,MANHATTAN,40.73491699,-73.98513002
13165604,09-02-13,DEP,Noise,"Noise, Barking Dog (NR5)",10030,634 ST NICHOLAS AVENUE,NEW YORK,MANHATTAN,40.8219682,-73.9457318
13165786,09-02-13,DEP,Noise,"Noise, Barking Dog (NR5)",10039,210R WEST 153 STREET,NEW YORK,MANHATTAN,40.82682121,-73.93574061
13166143,09-02-13,DEP,Noise,"Noise, Barking Dog (NR5)",10019,445 WEST 49 STREET,NEW YORK,MANHATTAN,40.76342178,-73.99071537
13165866,09-02-13,DEP,Noise,"Noise, Barking Dog (NR5)",10065,7 EAST 67 STREET,NEW YORK,MANHATTAN,40.76905838,-73.96883682
13175401,09-02-15,DEP,Noise,"Noise, Barking Dog (NR5)",10019,400 WEST 50 STREET,NEW YORK,MANHATTAN,40.76365771,-73.98937607
13175461,09-02-15,DEP,Noise,"Noise, Barking Dog (NR5)",10039,67 MACOMBS PLACE,NEW YORK,MANHATTAN,40.82696199,-73.93718581
13175563,09-02-15,DEP,Noise,"Noise, Barking Dog (NR5)",10003,58 EAST 1 STREET,NEW YORK,MANHATTAN,40.72367768,-73.98938966
13171519,09-02-14,DEP,Noise,"Noise, Barking Dog (NR5)",10038,33 GOLD STREET,NEW YORK,MANHATTAN,40.70852967,-74.00618946
13175633,09-02-15,DEP,Noise,"Noise, Barking Dog (NR5)",10009,132 AVENUE D,NEW YORK,MANHATTAN,40.72445232,-73.97545991
13166059,09-02-13,DEP,Noise,"Noise, Barking Dog (NR5)",10011,301 WEST 22 STREET,NEW YORK,MANHATTAN,40.74481552,-73.99939371
